2022-04-25 06:38:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2022-04-25 06:38:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0301007s
2022-04-25 06:38:09.8|Info|FluentMigrator.Runner.MigrationRunner|RenameColumn Indexers EnableRss to Enable
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "Enable" INTEGER, "Priority" INTEGER NOT NULL, "Added" DATETIME NOT NULL)
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "Indexers_temp" ("Id", "Name", "Implementation", "Settings", "ConfigContract", "Enable", "Priority", "Added") SELECT "Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "Priority", "Added" FROM "Indexers"
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|DROP TABLE "Indexers"
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers_temp" RENAME TO "Indexers"
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0367451s
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationStatus
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0058392s
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ApplicationStatus (ProviderId)
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ApplicationStatus_ProviderId" ON "ApplicationStatus" ("ProviderId" ASC)
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0045911s
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (2, '2022-04-25T06:38:09', 'ApplicationStatus')
2022-04-25 06:38:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|2: ApplicationStatus migrated
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0249566s
2022-04-25 06:38:09.9|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrating
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2022-04-25 06:38:10.0|Info|IndexerProps|Starting migration of Main DB to 3
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|AlterTable Indexers
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|=> 3.8E-06s
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn Indexers Redirect Boolean
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers" ADD COLUMN "Redirect" INTEGER NOT NULL DEFAULT 0
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0049168s
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClients
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClients" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 1)
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0050534s
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClientStatus
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClientStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0056692s
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex DownloadClientStatus (ProviderId)
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_DownloadClientStatus_ProviderId" ON "DownloadClientStatus" ("ProviderId" ASC)
2022-04-25 06:38:10.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0043642s
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (3, '2022-04-25T06:38:10', 'IndexerProps')
2022-04-25 06:38:10.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrated
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0305262s
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrating
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2022-04-25 06:38:10.1|Info|add_update_history|Starting migration of Main DB to 4
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (4, '2022-04-25T06:38:10', 'add_update_history')
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrated
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.021939s
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|5: update_notifiarr migrating
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2022-04-25 06:38:10.1|Info|update_notifiarr|Starting migration of Main DB to 5
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|ExecuteSqlStatement UPDATE "Notifications" SET "Implementation" = Replace("Implementation", 'DiscordNotifier', 'Notifiarr'),"ConfigContract" = Replace("ConfigContract", 'DiscordNotifierSettings', 'NotifiarrSettings') WHERE "Implementation" = 'DiscordNotifier';
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|UPDATE "Notifications" SET "Implementation" = Replace("Implementation", 'DiscordNotifier', 'Notifiarr'),"ConfigContract" = Replace("ConfigContract", 'DiscordNotifierSettings', 'NotifiarrSettings') WHERE "Implementation" = 'DiscordNotifier';
2022-04-25 06:38:10.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0048582s
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (5, '2022-04-25T06:38:10', 'update_notifiarr')
2022-04-25 06:38:10.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
